date,time,devname,devid,eventtime,tz,logid,type,subtype,level,vd,srcip,srcport,srcintf,srcintfrole,dstip,dstport,dstintf,dstintfrole,srccountry,dstcountry,sessionid,proto,action,policyid,policytype,poluuid,user,group,service,appid,app,appcat,apprisk,applist,agent,direction,eventtype,hostname,httpmethod,incidentserialno,msg,scertcname,scertissuer,url
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804448716741,+0700,1059028705,utm,app-ctrl,warning,root,100.101.99.39,59332,port16,lan,31.13.95.1,443,port2,wan,Reserved,Indonesia,3233227684,17,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,4290,WHS-STAFF,HTTPS,40169,QUIC,Network.Service,low,BLOK-IT,,incoming,signature,,,886304383,Network.Service:,,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804449577911,+0700,1059028705,utm,app-ctrl,warning,root,100.101.99.39,59332,port16,lan,31.13.95.1,443,port2,wan,Reserved,Indonesia,3233227684,17,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,4290,WHS-STAFF,HTTPS,15832,Facebook,Social.Media,medium,BLOK-IT,,outgoing,signature,*.facebook.com,,886304384,Social.Media:,,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804457229028,+0700,1059028705,utm,app-ctrl,warning,root,100.101.99.39,34042,port16,lan,31.13.95.1,443,port2,wan,Reserved,Indonesia,3233227696,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,4290,WHS-STAFF,SSL,15832,Facebook,Social.Media,medium,BLOK-IT,,outgoing,signature,graph.facebook.com,,886304386,Social.Media:,,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804525882949,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.215,52892,port16,lan,142.250.105.94,443,port1,wan,Reserved,United,3233227630,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,HTTPS,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886304391,Network.Service:,,,
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804382318670,+0700,1059028704,utm,app-ctrl,information,root,100.101.97.112,64395,port16,lan,50.16.47.176,443,port2,wan,Reserved,United,3233227364,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,9685,WHS-STAFF,SSL,30061,Adobe.Web,General.Interest,elevated,BLOK-IT,,outgoing,signature,p13n.adobe.io,,886304345,General.Interest:,adobe.io,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804410653382,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,47408,port16,lan,34.96.106.127,443,port1,wan,Reserved,United,3233227620,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886304374,Network.Service:,,,
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804486099454,+0700,1059028705,utm,app-ctrl,warning,root,100.101.100.215,46069,port16,lan,172.217.194.95,443,port2,wan,Reserved,United,3233227704,17,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,HTTPS,40169,QUIC,Network.Service,low,WHS-Block,,outgoing,signature,,,886304388,Network.Service:,,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804641208720,+0700,1059028704,utm,app-ctrl,information,root,100.101.101.215,58864,port16,lan,31.13.95.60,443,port2,wan,Reserved,Indonesia,3233228376,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,ADMKL02,WHS-STAFF,HTTPS,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,,,886304406,Network.Service:,,,
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804675290126,+0700,1059028704,utm,app-ctrl,information,root,100.101.101.215,58864,port16,lan,31.13.95.60,443,port2,wan,Reserved,Indonesia,3233228376,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,ADMKL02,WHS-STAFF,SSL,28057,WhatsApp,Collaboration,elevated,BLOK-IT,,outgoing,signature,dit.whatsapp.net,,886304407,Collaboration:,*.whatsapp.net,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804683253109,+0700,1059028705,utm,app-ctrl,warning,root,100.101.100.215,34594,port16,lan,216.239.38.120,443,port2,wan,Reserved,United,3233228388,17,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,HTTPS,40169,QUIC,Network.Service,low,WHS-Block,,outgoing,signature,,,886304409,Network.Service:,,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804712459713,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.48,49233,port11,lan,172.217.194.95,443,port2,wan,Reserved,United,3233228370,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,42533,Google.Services,General.Interest,elevated,BLOKIR,,outgoing,signature,safebrowsing.googleapis.com,,886304408,General.Interest:,upload.video.google.com,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805296305466,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.68,54170,port16,lan,35.241.31.20,443,port2,wan,Reserved,United,3233223256,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2291,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,h3.market.xiaomi.com,,886304433,Network.Service:,*.market.xiaomi.com,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804436316013,+0700,1059028704,utm,app-ctrl,information,root,100.101.96.146,46910,port16,lan,112.78.129.140,443,port2,wan,Reserved,Indonesia,3233227683,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,HPP1117,WHS-OPERATOR,HTTPS,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886304378,Network.Service:,,,
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804438939535,+0700,1059028704,utm,app-ctrl,information,root,100.101.96.146,46910,port16,lan,112.78.129.140,443,port2,wan,Reserved,Indonesia,3233227683,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,HPP1117,WHS-OPERATOR,SSL,42533,Google.Services,General.Interest,elevated,WHS-Block,,outgoing,signature,rr1---sn-cp1oxu-n0cl.gvt1.com,,886304379,General.Interest:,*.googlevideo.com,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804438980486,+0700,1059028705,utm,app-ctrl,warning,root,100.101.96.146,46910,port16,lan,112.78.129.140,443,port2,wan,Reserved,Indonesia,3233227683,6,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,HPP1117,WHS-OPERATOR,SSL,31077,YouTube,Video/Audio,elevated,WHS-Block,,incoming,signature,rr1---sn-cp1oxu-n0cl.gvt1.com,,886304380,Video/Audio:,,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804457622751,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.48,49229,port11,lan,104.18.10.101,443,port1,wan,Reserved,United,3233227671,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,ht2.ajaib.co.id,,886304375,Network.Service:,ht2.ajaib.co.id,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804457666292,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.48,49229,port11,lan,104.18.10.101,443,port1,wan,Reserved,United,3233227671,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOKIR,,incoming,signature,ht2.ajaib.co.id,,886304387,Network.Service:,,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804639898800,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.215,35538,port16,lan,142.250.201.174,443,port2,wan,Reserved,United,3233227629,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,HTTPS,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886304404,Network.Service:,,,
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804558252663,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.215,52888,port16,lan,142.250.105.94,443,port2,wan,Reserved,United,3233227489,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,SSL,42533,Google.Services,General.Interest,elevated,WHS-Block,,outgoing,signature,beacons.gcp.gvt2.com,,886304364,General.Interest:,gvt3.com,,/
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804639453255,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,47416,port16,lan,34.96.106.127,443,port2,wan,Reserved,United,3233227703,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886304403,Network.Service:,,,
2025-09-24,07:10:04,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697804920562741,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.48,49235,port11,lan,142.251.12.95,443,port1,wan,Reserved,United,3233228435,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,42533,Google.Services,General.Interest,elevated,BLOKIR,,outgoing,signature,drivefrontend-pa.clients6.google.com,,886304416,General.Interest:,*.googleapis.com,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805252844297,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.108,62652,port11,lan,31.13.95.60,443,port2,wan,Reserved,Indonesia,3233228610,6,pass,72,policy,47862808-eb4e-51ee-91e5-2503c68e74b8,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886304431,Network.Service:,,,
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805272393856,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.108,62652,port11,lan,31.13.95.60,443,port2,wan,Reserved,Indonesia,3233228610,6,pass,72,policy,47862808-eb4e-51ee-91e5-2503c68e74b8,,,SSL,28057,WhatsApp,Collaboration,elevated,BLOKIR,,outgoing,signature,dit.whatsapp.net,,886304432,Collaboration:,*.whatsapp.net,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805282086696,+0700,1059028705,utm,app-ctrl,warning,root,100.101.100.215,39740,port16,lan,216.239.38.120,443,port2,wan,Reserved,United,3233228658,17,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,HTTPS,40169,QUIC,Network.Service,low,WHS-Block,,outgoing,signature,,,886304434,Network.Service:,,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805291721270,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,47464,port16,lan,34.96.106.127,443,port2,wan,Reserved,United,3233228598,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886304435,Network.Service:,,,
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805865222912,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.48,49242,port11,lan,162.247.243.39,443,port2,wan,Reserved,United,3233228926,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,37359,New.Relic,Business,low,BLOKIR,,outgoing,signature,js-agent.newrelic.com,,886304462,Business:,js-agent.newrelic.com,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805971573527,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,47494,port16,lan,34.96.106.127,443,port2,wan,Reserved,United,3233228998,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886304473,Network.Service:,,,
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805324845057,+0700,1059028704,utm,app-ctrl,information,root,100.101.98.121,45388,port16,lan,74.125.200.95,443,port2,wan,Reserved,United,3233228594,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,9713,WHS-STAFF,SSL,42533,Google.Services,General.Interest,elevated,BLOK-IT,,outgoing,signature,spot-pa.googleapis.com,,886304430,General.Interest:,upload.video.google.com,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805408074453,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52685,port11,lan,202.6.208.46,443,port1,wan,Reserved,Indonesia,3233228810,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,vpn.klikbca.com,,886304438,Network.Service:,vpn.klikbca.com,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805408135267,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52685,port11,lan,202.6.208.46,443,port1,wan,Reserved,Indonesia,3233228810,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOKIR,,incoming,signature,vpn.klikbca.com,,886304442,Network.Service:,,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805492809079,+0700,1059028705,utm,app-ctrl,warning,root,100.101.100.215,56553,port16,lan,142.250.201.174,443,port1,wan,Reserved,United,3233228596,17,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,HTTPS,40169,QUIC,Network.Service,low,WHS-Block,,outgoing,signature,,,886304450,Network.Service:,,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805514449693,+0700,1059028704,utm,app-ctrl,information,root,100.101.97.112,64400,port16,lan,44.198.86.118,443,port1,wan,Reserved,United,3233227692,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,9685,WHS-STAFF,SSL,30061,Adobe.Web,General.Interest,elevated,BLOK-IT,,outgoing,signature,dc-api.adobe.io,,886304385,General.Interest:,adobe.io,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805774924574,+0700,1059028704,utm,app-ctrl,information,root,100.101.101.216,61858,port16,lan,23.9.199.253,80,port1,wan,Reserved,Indonesia,3233228972,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,ADMKL1,WHS-STAFF,HTTP,41474,Root.Certificate.URL,Update,low,BLOK-IT,Microsoft-CryptoAPI/10.0,outgoing,signature,crl3.digicert.com,GET,886304464,Update:,,,/DigiCertGlobalRootCA.crl
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805437752894,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52682,port11,lan,202.6.208.46,443,port2,wan,Reserved,Indonesia,3233228807,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,vpn.klikbca.com,,886304439,Network.Service:,vpn.klikbca.com,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805437800316,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52682,port11,lan,202.6.208.46,443,port2,wan,Reserved,Indonesia,3233228807,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOKIR,,incoming,signature,vpn.klikbca.com,,886304444,Network.Service:,,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805748564406,+0700,1059028704,utm,app-ctrl,information,root,100.101.97.112,64403,port16,lan,18.161.49.69,443,port1,wan,Reserved,Indonesia,3233228945,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,9685,WHS-STAFF,SSL,30061,Adobe.Web,General.Interest,elevated,BLOK-IT,,outgoing,signature,auth-light.identity.adobe.com,,886304460,General.Interest:,auth-light.identity.adobe.com,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805780496072,+0700,1059028705,utm,app-ctrl,warning,root,100.101.102.122,40317,port16,lan,31.13.95.9,443,port2,wan,Reserved,Indonesia,3233228975,17,block,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,5015,WHS-SUPERVISOR,udp/443,40169,QUIC,Network.Service,low,BLOKIR,,outgoing,signature,,,886304465,Network.Service:,,,
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805802805888,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.48,49246,port11,lan,162.247.243.39,443,port1,wan,Reserved,United,3233228963,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,37359,New.Relic,Business,low,BLOKIR,,outgoing,signature,js-agent.newrelic.com,,886304463,Business:,js-agent.newrelic.com,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805876691738,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.215,47140,port16,lan,172.217.194.95,443,port2,wan,Reserved,United,3233228993,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,HTTPS,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886304469,Network.Service:,,,
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805913365716,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.215,47140,port16,lan,172.217.194.95,443,port2,wan,Reserved,United,3233228993,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TABP23,WHS-OPERATOR,SSL,42533,Google.Services,General.Interest,elevated,WHS-Block,,outgoing,signature,optimizationguide-pa.googleapis.com,,886304470,General.Interest:,upload.video.google.com,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805636966342,+0700,1059028704,utm,app-ctrl,information,root,100.101.97.112,64391,port16,lan,50.16.47.176,443,port2,wan,Reserved,United,3233227041,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,9685,WHS-STAFF,SSL,30061,Adobe.Web,General.Interest,elevated,BLOK-IT,,outgoing,signature,p13n.adobe.io,,886304306,General.Interest:,adobe.io,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805848051679,+0700,1059028704,utm,app-ctrl,information,root,100.101.97.186,41124,port16,lan,31.13.95.40,443,port2,wan,Reserved,Indonesia,3233228971,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TR001,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886304468,Network.Service:,,,
2025-09-24,07:10:06,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697806405520287,+0700,1059028704,utm,app-ctrl,information,root,100.101.99.39,50104,port16,lan,35.213.190.132,443,port2,wan,Reserved,Singapore,3233229167,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,4290,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,35.213.190.132,,886304495,Network.Service:,35.213.190.132,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805990174435,+0700,1059028705,utm,app-ctrl,warning,root,100.101.102.122,37370,port16,lan,31.13.95.9,443,port1,wan,Reserved,Indonesia,3233229016,6,block,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,5015,WHS-SUPERVISOR,SSL,34527,Instagram,Social.Media,elevated,BLOKIR,,outgoing,signature,gateway.instagram.com,,886304474,Social.Media:,,,/
2025-09-24,07:10:06,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697806034923418,+0700,1059028704,utm,app-ctrl,information,root,100.101.97.123,48612,port16,lan,142.251.10.94,80,port2,wan,Reserved,United,3233229022,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,HPP1096,WHS-OPERATOR,HTTP,42533,Google.Services,General.Interest,elevated,WHS-Block,Mozilla/5.0,outgoing,signature,connectivitycheck.gstatic.com,GET,886304478,General.Interest:,,,/generate_204
2025-09-24,07:10:06,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697806075029875,+0700,1059028705,utm,app-ctrl,warning,root,100.101.99.39,49288,port16,lan,34.96.106.127,443,port2,wan,Reserved,United,3233229092,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,4290,WHS-STAFF,SSL,44419,TikTok,Social.Media,elevated,BLOK-IT,,outgoing,signature,log22-normal-alisg.tiktokv.com,,886304481,Social.Media:,,,/
2025-09-24,07:10:06,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697806103507094,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.86,46594,port16,lan,34.101.240.78,443,port2,wan,Reserved,Indonesia,3233229086,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,1760,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,ws-coin.ajaib.co.id,,886304480,Network.Service:,,,/
2025-09-24,07:10:06,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697806103554617,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.86,46594,port16,lan,34.101.240.78,443,port2,wan,Reserved,Indonesia,3233229086,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,1760,WHS-STAFF,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOK-IT,,incoming,signature,ws-coin.ajaib.co.id,,886304483,Network.Service:,,,/
2025-09-24,07:10:05,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697805991845151,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.48,49248,port11,lan,142.251.12.95,443,port1,wan,Reserved,United,3233229009,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,42533,Google.Services,General.Interest,elevated,BLOKIR,,outgoing,signature,drivefrontend-pa.clients6.google.com,,886304472,General.Interest:,*.googleapis.com,,/
2025-09-24,07:10:06,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697806271705652,+0700,1059028704,utm,app-ctrl,information,root,100.101.101.181,42906,port16,lan,118.99.92.109,443,port2,wan,Reserved,Indonesia,3233229148,6,pass,95,policy,c0949338-8158-51ef-2d9f-f56e9a798625,0626,WHS-JAPAN,HTTPS,15895,SSL,Network.Service,elevated,default,,outgoing,signature,,,886304490,Network.Service:,,,
2025-09-24,07:10:06,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697806274548895,+0700,1059028704,utm,app-ctrl,information,root,100.101.101.181,42906,port16,lan,118.99.92.109,443,port2,wan,Reserved,Indonesia,3233229148,6,pass,95,policy,c0949338-8158-51ef-2d9f-f56e9a798625,0626,WHS-JAPAN,SSL,31077,YouTube,Video/Audio,elevated,default,,outgoing,signature,rr2---sn-cp1oxu-n0cs.googlevideo.com,,886304491,Video/Audio:,*.googlevideo.com,,/
2025-09-24,07:10:06,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697806384798988,+0700,1059028704,utm,app-ctrl,information,root,100.101.99.39,50102,port16,lan,35.213.190.132,443,port1,wan,Reserved,Singapore,3233229168,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,4290,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,35.213.190.132,,886304499,Network.Service:,35.213.190.132,,/
